0 0.23636 0.472443 0.708124 0.943531 1.17908 1.41545 1.65354 1.89438 2.13912 2.38893 2.64502 2.9086 3.18084 3.46291 3.75595 4.06107 4.37932 4.71173 5.05928 5.42285 5.80327 6.20124 6.61732 7.05192 7.5052 7.97706 8.46706 8.97432 9.49745 10.0344 10.5824 11.1377 11.6955 12.2495 12.7921 13.3137 13.8029 14.2459 14.6267 14.9269 15.1262 15.2029 15.1352 14.9032 14.4918 13.8941 13.1157 12.1784 11.1215 10
0 0.238993 0.477941 0.716893 0.956058 1.19584 1.43682 1.67975 1.92551 2.17505 2.42939 2.68957 2.95662 3.23159 3.5155 3.80934 4.11405 4.43056 4.75973 5.10235 5.45913 5.83068 6.21749 6.6199 7.03804 7.47183 7.92088 8.38447 8.86144 9.35012 9.84824 10.3528 10.8599 11.3648 11.8614 12.3424 12.7991 13.2211 13.5965 13.9116 14.1514 14.3 14.3408 14.2585 14.04 13.6768 13.1676 12.5202 11.7542 10.9004 10
0 0.241671 0.483436 0.72545 0.967972 1.21139 1.45623 1.70314 1.95285 2.20619 2.46402 2.72723 2.99673 3.27342 3.55817 3.85184 4.15524 4.46916 4.79428 5.13126 5.48063 5.84283 6.21815 6.60674 7.00852 7.4232 7.85017 8.2885 8.73684 9.19335 9.65562 10.1206 10.5844 11.0424 11.4889 11.9171 12.3191 12.686 13.0073 13.2717 13.4672 13.5813 13.6019 13.518 13.3215 13.008 12.5791 12.0434 11.4176 10.7261 10
0 0.244254 0.488682 0.733498 0.978988 1.22552 1.47358 1.72372 1.97657 2.23284 2.49326 2.75861 3.02966 3.30717 3.59191 3.8846 4.18593 4.49653 4.81698 5.14777 5.4893 5.84185 6.20555 6.58038 6.96611 7.36227 7.7681 8.18253 8.60408 9.03081 9.4603 9.8895 10.3147 10.7315 11.1346 11.5179 11.8745 12.1963 12.4749 12.7008 12.8645 12.9563 12.9674 12.8902 12.7198 12.4546 12.0975 11.6568 11.1466 10.5864 10
0 0.246662 0.493539 0.740873 0.988956 1.23814 1.48885 1.74158 1.99687 2.25533 2.51758 2.78429 3.05611 3.3337 3.6177 3.90873 4.20734 4.51406 4.82934 5.15355 5.48696 5.82971 6.18182 6.54312 6.91327 7.29166 7.67744 8.06944 8.46612 8.86553 9.26527 9.66241 10.0535 10.4343 10.8001 11.1455 11.4644 11.75 11.9951 12.1922 12.3336 12.412 12.4211 12.3557 12.213 11.9931 11.6994 11.3397 10.9257 10.4729 10
0 0.248855 0.497939 0.747501 0.997822 1.24923 1.5021 1.75687 2.014 2.27402 2.53745 2.80486 3.0768 3.35382 3.63648 3.92526 4.22064 4.52303 4.83278 5.15013 5.47526 5.80822 6.14889 6.49703 6.85218 7.21367 7.58057 7.95167 8.32543 8.69992 9.07284 9.44142 9.80241 10.1521 10.4861 10.7997 11.0876 11.3442 11.5634 11.7392 11.8656 11.9371 11.9492 11.8984 11.7834 11.6052 11.3675 11.0769 10.7435 10.3796 10
0 0.250819 0.501862 0.753369 1.0056 1.25885 1.51346 1.76979 2.02826 2.28929 2.55334 2.82089 3.09239 3.36832 3.64912 3.9352 4.22694 4.52465 4.82859 5.13894 5.45575 5.779 6.1085 6.44392 6.78475 7.13026 7.4795 7.83125 8.18399 8.53589 8.88476 9.22802 9.56271 9.88545 10.1924 10.4795 10.7422 10.9757 11.1752 11.3356 11.4525 11.5218 11.54 11.5053 11.4172 11.2769 11.0883 10.8571 10.5916 10.302 10
0 0.252558 0.505323 0.758511 1.01236 1.26712 1.5231 1.78059 2.03995 2.30154 2.56575 2.83296 3.10356 3.37795 3.65648 3.93948 4.22726 4.52004 4.81801 5.12127 5.42981 5.74353 6.06219 6.38541 6.71263 7.04312 7.37592 7.70983 8.0434 8.37489 8.70228 9.02319 9.33496 9.63457 9.91871 10.1838 10.426 10.6413 10.8258 10.9756 11.0871 11.1573 11.1839 11.1658 11.1029 10.997 10.8515 10.6716 10.4639 10.2369 10
0 0.25409 0.508359 0.762995 1.0182 1.27419 1.53121 1.78952 2.04941 2.31118 2.57514 2.84163 3.11096 3.38344 3.65936 3.939 4.22257 4.51025 4.80215 5.09831 5.39869 5.70312 6.01132 6.32289 6.63726 6.95368 7.27122 7.58875 7.90488 8.21801 8.52626 8.82751 9.11936 9.39917 9.66405 9.91093 10.1366 10.3378 10.5112 10.6539 10.7631 10.8365 10.8726 10.8708 10.8317 10.7568 10.6493 10.5137 10.3556 10.1818 10
0 0.255442 0.511029 0.766912 1.02325 1.28022 1.53803 1.79687 2.05698 2.31862 2.58202 2.84746 3.1152 3.38548 3.65853 3.93457 4.21376 4.49623 4.78202 5.07115 5.36351 5.65893 5.95709 6.25758 6.55983 6.86311 7.16655 7.46906 7.76937 8.066 8.35725 8.64123 8.91581 9.17869 9.42738 9.65928 9.8717 10.0619 10.2274 10.3657 10.4747 10.5529 10.5991 10.6133 10.5961 10.5492 10.4753 10.3782 10.2628 10.1347 10
0 0.25665 0.513404 0.770371 1.02767 1.28543 1.5438 1.80295 2.06304 2.32428 2.58687 2.851 3.1169 3.38474 3.65472 3.927 4.20169 4.47887 4.75857 5.04075 5.32529 5.61199 5.90053 6.1905 6.48135 6.7724 7.0628 7.35157 7.63753 7.91936 8.19552 8.46434 8.72397 8.9724 9.20751 9.42712 9.62897 9.81089 9.97077 10.1068 10.2173 10.3011 10.3578 10.3872 10.3903 10.3685 10.3244 10.2612 10.1829 10.0941 10
0 0.257754 0.515566 0.773499 1.03163 1.29003 1.54881 1.80808 2.06796 2.3286 2.59016 2.85279 3.11664 3.38187 3.64862 3.91701 4.18712 4.45899 4.73264 5.00799 5.28491 5.5632 5.84255 6.12255 6.40269 6.68233 6.96069 7.23688 7.50984 7.77837 8.04114 8.29665 8.54332 8.77942 9.00316 9.21269 9.40619 9.58186 9.73804 9.87328 9.98642 10.0766 10.1436 10.1876 10.2093 10.2103 10.1926 10.1592 10.1133 10.0588 10
0 0.258799 0.517606 0.776434 1.0353 1.29425 1.55332 1.81259 2.07212 2.33201 2.59238 2.85334 3.115 3.37748 3.64089 3.9053 4.17078 4.43735 4.705 4.97365 5.24317 5.51335 5.78391 6.05446 6.32452 6.59352 6.86076 7.12542 7.38657 7.64315 7.894 8.13782 8.37324 8.5988 8.81301 9.01432 9.20123 9.37231 9.52625 9.66193 9.77849 9.87539 9.95249 10.0101 10.049 10.0706 10.0767 10.0697 10.0524 10.028 10
0 0.259836 0.519625 0.779326 1.03891 1.29835 1.55765 1.81682 2.07591 2.33495 2.59402 2.85319 3.11255 3.37217 3.63214 3.89252 4.15335 4.41463 4.67636 4.93845 5.20077 5.46313 5.72527 5.98685 6.24742 6.50648 6.76341 7.01748 7.26787 7.51368 7.75388 7.98738 8.21301 8.42955 8.63574 8.83033 9.0121 9.17991 9.33272 9.4697 9.59022 9.69394 9.78085 9.85131 9.90609 9.94639 9.97382 9.99039 9.99847 10.0007 10
0 0.260919 0.521733 0.782339 1.04265 1.30259 1.5621 1.82116 2.07974 2.33786 2.59555 2.85286 3.10982 3.36651 3.62299 3.87929 4.13545 4.39148 4.64736 4.90301 5.15832 5.41313 5.6672 5.92023 6.17184 6.42158 6.66891 6.91321 7.15377 7.3898 7.62046 7.84481 8.06188 8.27064 8.47008 8.65917 8.83694 9.00249 9.15503 9.29392 9.41875 9.5293 9.62565 9.7082 9.77766 9.83507 9.88182 9.91961 9.95041 9.97642 10
0 0.262109 0.524047 0.785648 1.04676 1.30725 1.56701 1.82596 2.08403 2.34121 2.59748 2.85286 3.10737 3.36107 3.614 3.8662 4.11769 4.36849 4.61858 4.86791 5.11639 5.36387 5.61017 5.85503 6.09813 6.33909 6.57744 6.81267 7.04418 7.27131 7.49335 7.70953 7.91904 8.12106 8.31477 8.49934 8.67401 8.83808 8.99098 9.13223 9.26155 9.37885 9.48427 9.57819 9.66127 9.73441 9.79879 9.85582 9.90715 9.95457 10
0 0.263471 0.526698 0.789445 1.05149 1.31265 1.57274 1.83163 2.08923 2.34546 2.60029 2.85372 3.10574 3.35641 3.60575 3.85381 4.10062 4.3462 4.59056 4.83366 5.07544 5.3158 5.55459 5.7916 6.02657 6.2592 6.4891 6.71586 6.93897 7.15791 7.3721 7.58091 7.7837 7.97981 8.16858 8.3494 8.52167 8.68486 8.83856 8.98246 9.11636 9.24028 9.35438 9.45903 9.55481 9.64251 9.72309 9.79774 9.86779 9.93469 10
0 0.265077 0.52983 0.793942 1.05712 1.3191 1.57966 1.8386 2.09579 2.35111 2.60451 2.85597 3.10548 3.35307 3.59878 3.84267 4.08477 4.32514 4.56379 4.80073 5.03592 5.2693 5.50078 5.73019 5.95736 6.18203 6.40391 6.62268 6.83794 7.04927 7.25622 7.45831 7.65503 7.84588 8.03036 8.20801 8.37839 8.54114 8.69596 8.84267 8.98117 9.11153 9.23394 9.34875 9.45645 9.55771 9.65333 9.74427 9.83158 9.91642 10
0 0.267009 0.533601 0.799372 1.06395 1.32698 1.58819 1.84733 2.1042 2.35868 2.61068 2.86017 3.10713 3.35161 3.59364 3.83331 4.07067 4.3058 4.53874 4.76954 4.9982 5.22472 5.44903 5.67104 5.89064 6.10764 6.32184 6.533 6.74083 6.94501 7.14522 7.34108 7.53223 7.71832 7.89898 8.07389 8.24275 8.40534 8.56148 8.71108 8.85413 8.99074 9.12111 9.24556 9.36452 9.47854 9.58826 9.69442 9.79784 9.89939 10
0 0.269357 0.538192 0.805999 1.07231 1.3367 1.5988 1.85832 2.11502 2.36874 2.61937 2.86689 3.11127 3.35258 3.59087 3.82625 4.0588 4.28863 4.51583 4.74048 4.96264 5.18233 5.39957 5.61431 5.82651 6.03605 6.24282 6.44666 6.64736 6.84474 7.03855 7.22855 7.41451 7.59618 7.77335 7.9458 8.11339 8.27599 8.43354 8.58603 8.73353 8.87618 9.01419 9.14786 9.27755 9.40368 9.52676 9.64732 9.76597 9.88331 10
0 0.272228 0.543811 0.814125 1.08259 1.34869 1.61199 1.87212 2.12881 2.38187 2.63119 2.87673 3.1185 3.35656 3.59103 3.82201 4.04966 4.2741 4.49548 4.71392 4.92954 5.14241 5.3526 5.56013 5.76502 5.96724 6.16674 6.36343 6.55723 6.74803 6.93568 7.12007 7.30107 7.47855 7.65242 7.82259 7.98902 8.1517 8.31066 8.46597 8.61778 8.76626 8.91162 9.05414 9.19412 9.33187 9.46776 9.60214 9.73539 9.86788 10
0 0.275746 0.550699 0.824098 1.09524 1.3635 1.62835 1.88936 2.14623 2.39875 2.64679 2.89034 3.12942 3.36415 3.59466 3.82112 4.04371 4.26263 4.47806 4.69019 4.89918 5.10517 5.30828 5.5086 5.70621 5.90115 6.09345 6.28311 6.47011 6.65445 6.83608 7.01499 7.19114 7.36454 7.53519 7.70312 7.8684 8.03112 8.19141 8.34943 8.50537 8.65945 8.8119 8.96297 9.11291 9.26193 9.41027 9.55809 9.70557 9.85284 10
0 0.280055 0.559141 0.83633 1.11077 1.38171 1.64853 1.91075 2.16801 2.42009 2.66689 2.9084 3.14471 3.37596 3.60234 3.82409 4.04144 4.25464 4.46395 4.6696 4.87182 5.07081 5.26674 5.45978 5.65007 5.83771 6.0228 6.20543 6.38567 6.56357 6.73921 6.91265 7.08398 7.25328 7.42067 7.58631 7.75034 7.91297 8.07443 8.23496 8.39481 8.55426 8.71356 8.87294 9.0326 9.19269 9.35328 9.51439 9.67597 9.83789 10
0 0.285333 0.56948 0.851311 1.1298 1.40404 1.67333 1.9371 2.19497 2.44672 2.69228 2.93167 3.16506 3.39263 3.61467 3.83145 4.04331 4.25055 4.4535 4.65245 4.8477 5.0395 5.2281 5.41373 5.59657 5.77681 5.95462 6.13015 6.30355 6.47496 6.64454 6.81244 6.97883 7.14392 7.30792 7.47109 7.63368 7.79601 7.95839 8.12116 8.28467 8.44923 8.61514 8.78263 8.95187 9.12294 9.29578 9.47023 9.64602 9.82276 10
0 0.291795 0.582135 0.869638 1.15306 1.43134 1.70364 1.96934 2.22804 2.47954 2.72382 2.96096 3.19121 3.41485 3.63223 3.84375 4.04979 4.25075 4.44704 4.63901 4.82701 5.01139 5.19244 5.37045 5.54567 5.71835 5.88872 6.057 6.22342 6.38819 6.55154 6.71372 6.875 7.03565 7.19602 7.35643 7.51728 7.67898 7.84195 8.00664 8.17347 8.34285 8.51512 8.69057 8.86933 9.05141 9.23666 9.42473 9.61511 9.80713 10
0 0.299714 0.597628 0.892047 1.18146 1.46462 1.74055 2.00859 2.26832 2.5196 2.76248 2.99716 3.22397 3.44332 3.65567 3.86152 4.06134 4.25564 4.44489 4.62952 4.80996 4.98661 5.15982 5.32995 5.49731 5.66219 5.82491 5.98572 6.14494 6.30283 6.45972 6.61591 6.77177 6.92768 7.08405 7.24134 7.40004 7.56068 7.7238 7.88996 8.05971 8.23356 8.41195 8.59519 8.78346 8.97672 9.17471 9.37692 9.58256 9.79065 10
0 0.309431 0.616617 0.919459 1.21612 1.50512 1.78536 2.05613 2.31705 2.56806 2.80934 3.04122 3.26418 3.47879 3.68562 3.8853 4.07843 4.26559 4.44735 4.62422 4.79671 4.96526 5.1303 5.29223 5.45141 5.60822 5.76298 5.91605 6.06777 6.21849 6.36858 6.51844 6.66851 6.81925 6.97117 7.12484 7.28087 7.4399 7.60261 7.7697 7.94186 8.11975 8.30391 8.49479 8.69259 8.8973 9.10856 9.32567 9.54758 9.7729 10
0 0.321393 0.639951 0.953049 1.25845 1.55439 1.83965 2.11351 2.37569 2.62626 2.86558 3.0942 3.31277 3.52202 3.72273 3.91564 4.10148 4.28095 4.45469 4.62332 4.78739 4.94742 5.10389 5.25724 5.4079 5.55628 5.70276 5.84773 5.9916 6.13477 6.27767 6.42076 6.56457 6.70962 6.85654 7.00599 7.15869 7.31543 7.47703 7.64437 7.8183 7.99965 8.18917 8.38745 8.59483 8.81132 9.03655 9.26962 9.50918 9.75338 10
0 0.336191 0.668744 0.99434 1.31022 1.61433 1.90534 2.18258 2.44593 2.69571 2.93254 3.15722 3.37066 3.57381 3.76763 3.95304 4.1309 4.30202 4.46715 4.62697 4.78211 4.93314 5.08059 5.22495 5.36668 5.50623 5.64404 5.78052 5.91613 6.05131 6.18656 6.32238 6.45937 6.59814 6.73939 6.88388 7.03248 7.1861 7.34573 7.51244 7.6873 7.87138 8.06568 8.27102 8.48794 8.71662 8.95668 9.20709 9.46615 9.73144 10
0 0.354625 0.704495 1.04535 1.37377 1.68738 1.9848 2.26552 2.52974 2.77812 3.01165 3.23148 3.43883 3.63493 3.82095 3.99799 4.16706 4.32909 4.48492 4.63531 4.78094 4.92244 5.06037 5.19528 5.32764 5.45794 5.58664 5.71419 5.84108 5.9678 6.09486 6.22285 6.35239 6.48417 6.61898 6.75768 6.90124 7.05074 7.20735 7.37235 7.54708 7.7329 7.93115 8.14299 8.36931 8.61054 8.86645 9.13593 9.41689 9.70623 10
0 0.377814 0.749263 1.10878 1.45213 1.77662 2.08095 2.36498 2.62939 2.87539 3.10446 3.31822 3.51826 3.70613 3.88325 4.0509 4.21026 4.36236 4.50813 4.6484 4.7839 4.9153 5.0432 5.16814 5.29066 5.41124 5.53037 5.64853 5.76621 5.88393 6.00225 6.12177 6.24316 6.36718 6.49468 6.62662 6.76407 6.90828 7.06059 7.22254 7.39577 7.58201 7.78302 8.00047 8.23577 8.4898 8.76265 9.05328 9.35924 9.67658 10
0 0.407369 0.805964 1.18838 1.54937 1.88602 2.1974 2.48406 2.74745 2.98957 3.21258 3.41866 3.60987 3.78809 3.95501 4.11211 4.26072 4.40196 4.53685 4.66626 4.79097 4.91166 5.02897 5.14344 5.25562 5.366 5.47508 5.58335 5.6913 5.79947 5.90843 6.01881 6.13131 6.24672 6.36595 6.49003 6.62016 6.75769 6.9042 7.06145 7.23144 7.41633 7.61845 7.84012 8.08349 8.35023 8.64106 8.95529 9.29022 9.64085 10
0 0.445696 0.87885 1.28939 1.67094 2.02068 2.33858 2.62639 2.8868 3.12286 3.33763 3.53398 3.71447 3.88135 4.03658 4.18183 4.31853 4.44792 4.57104 4.68882 4.80205 4.91142 5.01756 5.12104 5.22238 5.32207 5.42061 5.51847 5.61616 5.71421 5.81319 5.91373 6.01654 6.12244 6.23236 6.3474 6.46883 6.59814 6.73706 6.88763 7.0522 7.23344 7.43433 7.65806 7.90785 8.18655 8.49609 8.83661 9.2055 9.59658 10
0 0.496565 0.974348 1.41941 1.82431 2.18718 2.50986 2.79613 3.05048 3.27743 3.48112 3.66516 3.83267 3.98627 4.12813 4.26008 4.38366 4.50013 4.61059 4.71594 4.81698 4.91441 5.00882 5.10078 5.19077 5.27929 5.3668 5.45377 5.54068 5.62803 5.71639 5.80637 5.89868 5.99413 6.09366 6.19839 6.30963 6.42896 6.55827 6.69982 6.85629 7.03089 7.22736 7.44995 7.7033 7.99205 8.32014 8.68955 9.09859 9.53999 10
0 0.566218 1.10257 1.58958 2.0197 2.39388 2.71756 2.99778 3.24158 3.45528 3.64423 3.81287 3.9648 4.10291 4.22959 4.34672 4.45589 4.55837 4.65523 4.74737 4.83554 4.92041 5.00254 5.08247 5.16065 5.23753 5.31355 5.38913 5.46474 5.54084 5.61796 5.69669 5.77769 5.86174 5.94976 6.04286 6.14234 6.24981 6.36725 6.49707 6.64225 6.80648 6.99427 7.21108 7.46334 7.75821 8.10286 8.50286 8.95931 9.4648 10
0 0.665737 1.28013 1.81664 2.27103 2.65108 2.96871 3.23584 3.46277 3.65786 3.82767 3.9773 4.11072 4.23101 4.34058 4.44133 4.5348 4.62222 4.70459 4.78275 4.8574 4.92914 4.99848 5.0659 5.13181 5.19662 5.26072 5.32448 5.38831 5.45264 5.51794 5.58473 5.65364 5.72538 5.8008 5.88093 5.96705 6.0607 6.16385 6.27896 6.40917 6.55851 6.73216 6.93676 7.18077 7.47459 7.83023 8.25973 8.77099 9.35988 10
0 0.816595 1.53559 2.12583 2.59669 2.9707 3.27037 3.51411 3.71582 3.88572 4.03127 4.15794 4.26978 4.36982 4.46038 4.54323 4.61977 4.69112 4.75817 4.82165 4.88218 4.94026 4.99635 5.05084 5.10409 5.15644 5.20822 5.25975 5.31138 5.36346 5.41641 5.47067 5.52677 5.58534 5.64712 5.71303 5.78422 5.86209 5.94849 6.04575 6.15696 6.28623 6.43908 6.62304 6.8484 7.12914 7.48375 7.93484 8.50502 9.20376 10
0 1.06505 1.9198 2.55439 3.01921 3.36465 3.62797 3.8344 4.00067 4.13793 4.25376 4.35342 4.44064 4.51812 4.58788 4.65143 4.70994 4.76432 4.81532 4.86351 4.90939 4.95337 4.99581 5.03701 5.07726 5.11683 5.15597 5.19493 5.23399 5.27343 5.31356 5.35476 5.39743 5.44208 5.48931 5.53987 5.59469 5.65497 5.72226 5.79858 5.8867 5.99037 6.1149 6.26792 6.46063 6.70983 7.0408 7.49087 8.11049 8.95013 10
0 1.52382 2.52417 3.15272 3.5611 3.84073 4.04246 4.19485 4.31452 4.41157 4.49242 4.56134 4.62123 4.67415 4.72159 4.76467 4.80423 4.84092 4.87526 4.90768 4.93851 4.96803 4.9965 5.02414 5.05112 5.07765 5.10389 5.13002 5.15622 5.1827 5.20966 5.23737 5.26611 5.29623 5.32816 5.36243 5.39971 5.44085 5.48698 5.53963 5.60088 5.67365 5.76224 5.8731 6.01638 6.20873 6.47875 6.87734 7.49594 8.48626 10
0 2.50604 3.50036 3.97121 4.23175 4.39469 4.5063 4.58803 4.65099 4.7014 4.74303 4.77829 4.80879 4.83565 4.85967 4.88143 4.90138 4.91986 4.93714 4.95344 4.96892 4.98375 4.99804 5.01191 5.02545 5.03875 5.05192 5.06503 5.07818 5.09148 5.10502 5.11895 5.13341 5.14858 5.16468 5.18199 5.20086 5.22173 5.2452 5.27209 5.30352 5.34112 5.38731 5.44587 5.52306 5.62998 5.78813 6.04379 6.50968 7.49899 10
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
